platform_code,station_date,latitude,longitude,dac
7900542,2026-01-10 01:41:20,14.7909,-23.09009,IF
6901998,2026-01-10 01:41:30,37.42329,-13.38069,IF
5905645,2026-01-10 01:42:05,-17.05,146.956,AO
2903866,2026-01-10 01:42:43,-46.8087,-156.9742,AO
5906737,2026-01-10 01:42:57,-6.95578,151.81704,AO
6990525,2026-01-10 01:43:00,8.23322,-90.60238,IF
5907099,2026-01-10 01:44:00,-76.20375,-31.44325,IF
3902184,2026-01-10 01:45:47,-37.93061,-77.07043,AO
2903843,2026-01-10 01:49:33,-17.98178,88.87645,AO
4903851,2026-01-10 01:55:47,26.236,129.888,AO
4903584,2026-01-10 02:10:14,41.157,-154.68,AO
4903345,2026-01-10 02:10:40,16.929,-59.56171,AO
5906943,2026-01-10 02:13:18,41.01297,-156.34193,AO
5907073,2026-01-10 02:14:58,-24.99554,97.60545,AO
1902761,2026-01-10 02:31:16,-6.1414,86.4025,AO
6903131,2026-01-10 02:40:30,42.49053,-34.51297,IF
1902643,2026-01-10 02:44:56,-48.4901,160.0104,AO
5905585,2026-01-10 02:46:20,-39.13313,129.62584,CS
6904099,2026-01-10 02:46:20,33.09095,-19.37047,IF
6904216,2026-01-10 02:50:20,46.62906,-10.7044,IF
7902021,2026-01-10 02:54:18,-15.934,165.805,AO
5905263,2026-01-10 03:04:54,-27.99004,-169.90394,AO
1902698,2026-01-10 03:07:00,66.88075,4.44678,IF
2903922,2026-01-10 03:13:36,-18.15425,84.9056,AO
3902689,2026-01-10 03:14:46,44.01837,-33.90617,AO
5905570,2026-01-10 03:16:42,0.2542,141.1662,CS
2903795,2026-01-10 03:26:30,39.22553,1.09098,IF
7900988,2026-01-10 03:27:00,-58.89954,-36.67438,IF
5906118,2026-01-10 03:28:58,-50.9606,-168.36899,AO
1902447,2026-01-10 03:34:00,-27.85915,-10.40648,AO
4902622,2026-01-10 03:41:00,39.13118,-67.14311,ME
5907118,2026-01-10 03:43:26,-30.86458,-104.42449,AO
4903666,2026-01-10 03:48:00,9.07239,-89.73921,IF
6902988,2026-01-10 03:49:30,-14.4282,160.16494,IF
5905296,2026-01-10 03:52:09,2.6327,-155.4657,AO
5906956,2026-01-10 03:53:13,38.15385,164.91077,AO
3902186,2026-01-10 03:56:07,-30.15365,-86.72784,AO
4903891,2026-01-10 03:58:40,-6.7457,-112.0378,AO
7902312,2026-01-10 04:07:46,2.0348,81.8597,AO
2904008,2026-01-10 04:08:11,38.446,-56.38452,AO
1902701,2026-01-10 04:10:11,-48.15969,76.53081,AO
6904182,2026-01-10 04:22:00,28.24701,-22.82977,BO
3902172,2026-01-10 04:31:49,-25.0291,-91.15123,AO
4903070,2026-01-10 04:37:22,36.54705,-62.86864,AO
7902064,2026-01-10 04:42:59,14.181,145.9,AO
4903551,2026-01-10 04:43:43,21.95952,-97.07832,AO
6904137,2026-01-10 04:46:20,-23.08356,7.91722,IF
5905322,2026-01-10 04:49:36,-36.502,-105.923,AO
7901114,2026-01-10 04:50:20,30.10723,-137.86979,IF
4903839,2026-01-10 04:51:20,23.93428,61.57056,IF
1902698,2026-01-10 04:53:00,66.87805,4.44646,IF
6990587,2026-01-10 04:57:07,-59.7757,-168.6108,AO
5905730,2026-01-10 04:57:46,13.0121,134.5163,AO
7902019,2026-01-10 05:02:11,9.795,-176.104,AO
1902686,2026-01-10 05:04:20,-75.89237,-169.70878,IF
6990634,2026-01-10 05:12:01,-13.8574,73.9313,AO
3902290,2026-01-10 05:16:00,-18.53741,-95.27978,AO
5905460,2026-01-10 05:23:15,-24.3417,72.6024,CS
5906552,2026-01-10 05:25:09,-47.3656,-105.7234,AO
5907044,2026-01-10 05:31:31,-38.4442,-89.33236,AO
3902173,2026-01-10 05:32:51,-43.43732,-105.61561,AO
5906823,2026-01-10 05:33:26,8.4004,-148.4569,AO
6904205,2026-01-10 05:34:20,-34.73201,-15.73648,IF
6990712,2026-01-10 05:34:20,-77.29446,174.7907,IF
2903458,2026-01-10 05:43:16,-37.17,154.637,AO
4902572,2026-01-10 05:45:00,8.67206,-41.3509,ME
2904025,2026-01-10 05:49:20,-22.29365,-39.14281,IF
6903113,2026-01-10 05:50:30,66.88024,-7.83748,IF
5906560,2026-01-10 05:52:28,-46.5703,-44.1847,AO
7900920,2026-01-10 05:53:30,-61.94494,163.30992,CS
5906835,2026-01-10 05:54:35,4.2735,-152.7421,AO
5905838,2026-01-10 05:56:17,-1.061,-94.984,JA
5906136,2026-01-10 05:58:50,-26.47669,174.50816,AO
4903177,2026-01-10 06:00:54,0.9101,-145.3353,AO
2903738,2026-01-10 06:01:49,35.147,164.968,JA
5907208,2026-01-10 06:03:00,39.14543,3.0883,IF
2903736,2026-01-10 06:03:09,36.506,145.874,JA
5906391,2026-01-10 06:03:27,35.037,149.543,JA
4902932,2026-01-10 06:04:14,32.9606,-129.1926,AO
5907212,2026-01-10 06:09:41,41.61617,-34.47402,AO
2903735,2026-01-10 06:15:50,37.849,145.548,JA
2903739,2026-01-10 06:27:31,35.376,162.37,JA
1902625,2026-01-10 06:33:05,0.55339,94.02504,AO
4903186,2026-01-10 06:34:21,9.4702,-85.9818,AO
5906393,2026-01-10 06:36:02,37.654,163.762,JA
5906759,2026-01-10 06:36:12,28.51503,-178.24769,AO
4903175,2026-01-10 06:38:02,18.6131,-150.3195,AO
3902146,2026-01-10 06:40:18,-16.65767,-94.65084,AO
2903786,2026-01-10 06:44:40,-1.55465,2.7087,IF
5905547,2026-01-10 06:54:20,-13.12862,87.34253,CS
5905535,2026-01-10 06:56:20,-12.54292,149.942,CS
1902344,2026-01-10 06:59:05,21.237,129.581,JA
5906501,2026-01-10 07:05:23,-44.648,94.319,AO
6990655,2026-01-10 07:13:35,-18.23492,92.28685,AO
2902927,2026-01-10 07:27:31,18.36389,147.79194,HZ
6990655,2026-01-10 07:28:39,-18.23582,92.28308,AO
2903473,2026-01-10 07:29:32,-44.041,24.1624,AO
6990708,2026-01-10 07:31:30,54.90154,16.01231,IF
4903323,2026-01-10 07:31:34,-3.1576,-89.3407,AO
5906164,2026-01-10 07:32:19,12.0984,-148.1154,AO
7902367,2026-01-10 07:35:37,2.10204,-138.8509,AO
6903814,2026-01-10 07:36:20,-64.72926,-165.39377,IF
6903002,2026-01-10 07:37:30,-5.40616,-81.63829,IF
6903000,2026-01-10 07:40:30,-12.65625,-80.1674,IF
1902084,2026-01-10 07:44:20,-48.62,21.5067,BO
2903995,2026-01-10 07:50:13,29.184,141.112,JA
3901477,2026-01-10 07:50:14,-41.22765,-93.94456,AO
6903027,2026-01-10 07:56:00,52.867,-44.713,IF
4902527,2026-01-10 07:59:00,62.29376,-24.29152,ME
7902203,2026-01-10 08:03:00,64.21236,-8.26983,IF
5902505,2026-01-10 08:11:54,-50.74053,-138.26103,AO
7902139,2026-01-10 08:14:03,-54.9238,20.0456,AO
2902908,2026-01-10 08:14:06,35.35972,156.33292,HZ
5905385,2026-01-10 08:14:06,-22.902,72.967,CS
7902031,2026-01-10 08:16:38,-52.624,-96.807,AO
5905269,2026-01-10 08:24:39,-58.27644,94.62756,AO
5906624,2026-01-10 08:28:04,-47.17136,-150.66702,CS
1902096,2026-01-10 08:38:59,-33.2009,-35.1524,BO
4903504,2026-01-10 08:39:48,8.8728,-92.4997,AO
5905122,2026-01-10 08:39:56,-30.539,-100.477,AO
5906646,2026-01-10 08:41:35,-24.5634,161.8715,CS
6904228,2026-01-10 08:42:40,-42.51379,11.88328,IF
5905269,2026-01-10 08:43:20,-58.27603,94.63099,AO
2903956,2026-01-10 08:51:20,23.57032,60.50251,IF
5906952,2026-01-10 08:51:30,41.38334,-161.02194,AO
2903440,2026-01-10 08:55:03,-38.235,-97.8703,AO
5906790,2026-01-10 08:55:05,-23.52816,-139.60082,AO
7900809,2026-01-10 09:06:11,-64.54908,168.83167,AO
6903808,2026-01-10 09:06:20,-55.16746,-94.60777,IF
4902576,2026-01-10 09:07:00,32.84499,-41.45575,ME
4903574,2026-01-10 09:13:44,29.913,-169.76,AO
4903548,2026-01-10 09:15:13,24.96744,-95.64356,AO
4903206,2026-01-10 09:18:40,27.4035,179.3249,AO
4902577,2026-01-10 09:20:00,42.36573,-59.74723,ME
7902203,2026-01-10 09:21:00,64.2107,-8.27435,IF
5906310,2026-01-10 09:21:38,-34.1831,-159.3201,AO
7900906,2026-01-10 09:22:14,-56.81276,96.9532,CS
4903288,2026-01-10 09:22:48,33.4155,-151.0755,AO
2903149,2026-01-10 09:24:56,9.72465,57.97889,AO
1902604,2026-01-10 09:29:00,71.88916,13.99886,IF
1902268,2026-01-10 09:30:08,-23.85953,57.23084,AO
7902175,2026-01-10 09:30:20,-62.61592,-30.23864,IF
5906157,2026-01-10 09:30:23,28.1332,-172.0679,AO
6990629,2026-01-10 09:40:30,35.63527,18.08745,IF
5905604,2026-01-10 09:44:20,-61.04667,167.4443,CS
5906430,2026-01-10 09:45:42,-27.00693,159.83913,AO
5905618,2026-01-10 09:47:20,-40.89243,154.52056,CS
4902987,2026-01-10 09:47:45,33.971,178.906,JA
5906650,2026-01-10 09:47:54,-22.39809,179.51816,CS
7902065,2026-01-10 09:50:47,53.151,-147.882,AO
1902268,2026-01-10 09:51:43,-23.86027,57.22808,AO
6903789,2026-01-10 09:57:20,-47.04553,-146.96128,IF
3902394,2026-01-10 10:00:45,-53.172,27.825,JA
1902733,2026-01-10 10:06:03,36.65001,-53.73258,AO
4903284,2026-01-10 10:09:19,33.9203,-154.1207,AO
5906919,2026-01-10 10:11:53,-35.67561,170.05161,AO
1902632,2026-01-10 10:25:55,-28.27766,165.85411,AO
6990579,2026-01-10 10:32:40,39.21569,-15.54809,IF
7902295,2026-01-10 10:35:01,-64.47693,2.62846,IF
6902996,2026-01-10 10:40:30,-20.44071,-82.99409,IF
5906829,2026-01-10 10:46:56,2.34336,-178.66074,AO
4902540,2026-01-10 10:48:00,47.77137,-139.82697,ME
1902390,2026-01-10 10:50:47,-24.5469,-6.76978,AO
2903910,2026-01-10 10:53:29,-32.27973,83.11162,AO
5907147,2026-01-10 10:54:26,41.28608,8.19563,IF
5907194,2026-01-10 10:58:00,73.88114,-3.19371,IF
6900894,2026-01-10 10:59:20,3.26162,-38.73085,IF
1902088,2026-01-10 11:00:46,-47.8247,-7.7093,BO
1902478,2026-01-10 11:14:11,-32.31268,32.33128,AO
6902963,2026-01-10 11:14:30,-7.30279,-82.1948,IF
7901007,2026-01-10 11:15:00,77.8157,63.74361,IF
7901112,2026-01-10 11:22:00,-23.85777,77.71213,IF
5905552,2026-01-10 11:24:50,-39.65672,151.11964,CS
6903876,2026-01-10 11:26:00,3.91504,-2.80463,IF
1902605,2026-01-10 11:26:00,43.13631,7.47256,IF
7902178,2026-01-10 11:28:38,-46.69528,35.07809,IF
5907174,2026-01-10 11:30:40,-9.22573,-7.45661,IF
4902690,2026-01-10 11:34:00,49.52328,-137.4164,ME
7902177,2026-01-10 11:34:38,-39.26951,31.86233,IF
5907025,2026-01-10 11:34:54,-47.41008,-144.37276,AO
5905676,2026-01-10 11:36:39,-5.163,163.3344,AO
6904224,2026-01-10 11:36:40,-48.45601,17.603,IF
5905613,2026-01-10 11:37:27,-33.66569,152.89764,CS
5906789,2026-01-10 11:38:46,-21.24206,-127.98794,AO
2903992,2026-01-10 11:40:20,-10.26468,-11.44686,IF
7900925,2026-01-10 11:56:03,-65.81313,106.55969,CS
3901470,2026-01-10 12:00:09,-36.74567,-74.81348,AO
2902934,2026-01-10 12:01:48,3.96504,143.82859,HZ
5905721,2026-01-10 12:02:36,-4.23464,-149.97084,AO
5905214,2026-01-10 12:03:12,-10.0328,97.4786,CS
1902792,2026-01-10 12:06:00,46.41981,-3.45193,IF
5906476,2026-01-10 12:08:26,4.9099,-155.7266,AO
7902315,2026-01-10 12:10:00,47.01103,-4.78428,IF
3902500,2026-01-10 12:10:20,40.31916,2.75244,IF
5905404,2026-01-10 12:13:10,-13.5738,90.6806,CS
5905697,2026-01-10 12:15:46,-7.69768,-115.37687,AO
4903899,2026-01-10 12:19:20,2.2776,88.6849,AO
2903971,2026-01-10 12:19:58,-37.2,108.2034,AO
5906246,2026-01-10 12:22:43,-27.854,8.888,AO
5906927,2026-01-10 12:26:42,-30.95404,163.47035,AO
6903057,2026-01-10 12:28:40,-2.98905,6.85682,IF
6904183,2026-01-10 12:29:00,45.60816,-7.18172,BO
7900803,2026-01-10 12:37:09,-64.29161,165.00655,AO
3902688,2026-01-10 12:38:26,53.37371,-16.5509,BO
1901761,2026-01-10 12:40:37,-34.5117,36.1597,CS
6903876,2026-01-10 12:43:00,3.9146,-2.80147,IF
6904100,2026-01-10 12:44:20,36.33048,-45.74148,IF
6990670,2026-01-10 12:44:28,-50.23281,-18.76683,BO
7902213,2026-01-10 12:46:20,-53.44148,-163.93955,AO
1902605,2026-01-10 12:48:00,43.13325,7.47041,IF
5905718,2026-01-10 12:50:04,-13.03736,177.62694,AO
5906479,2026-01-10 12:50:39,11.4747,-89.2362,AO
1902607,2026-01-10 12:54:30,-32.68327,-76.36338,IF
2903774,2026-01-10 12:55:30,-50.80259,31.83721,IF
4903681,2026-01-10 12:55:30,-30.69757,-79.36683,IF
4903042,2026-01-10 12:59:19,35.89293,-40.8367,AO
1902344,2026-01-10 13:00:42,21.297,129.58,JA
4903547,2026-01-10 13:03:47,27.49626,-86.22644,AO
5904800,2026-01-10 13:08:04,-36.746,112.016,AO
5907092,2026-01-10 13:12:00,14.72294,63.16734,IN
5906934,2026-01-10 13:13:23,-24.29928,-174.35439,AO
3902176,2026-01-10 13:13:42,-42.37239,-96.99771,AO
4902591,2026-01-10 13:14:00,55.09987,-42.83841,ME
2903858,2026-01-10 13:14:42,-15.8431,-84.6463,AO
6903809,2026-01-10 13:17:20,-61.86923,-121.4481,IF
1902488,2026-01-10 13:20:45,-39.51982,82.72819,AO
4902467,2026-01-10 13:25:00,38.20869,-71.34687,ME
5905502,2026-01-10 13:26:23,-54.2958,-139.9485,CS
2902777,2026-01-10 13:26:54,-0.185,90.816,HZ
3902581,2026-01-10 13:29:00,3.27441,89.33781,IN
3901602,2026-01-10 13:34:53,35.231,-66.888,IF
4903783,2026-01-10 13:35:00,3.61188,68.59955,IN
5906934,2026-01-10 13:37:22,-24.29758,-174.35148,AO
7902194,2026-01-10 13:39:00,54.68065,15.39695,IF
5905617,2026-01-10 13:42:24,-48.0725,141.39397,CS
4903745,2026-01-10 13:43:40,-31.8983,78.7783,AO
5906940,2026-01-10 13:43:45,4.21875,167.0305,AO
7902060,2026-01-10 13:44:36,-39.427,-164.377,AO
2902896,2026-01-10 13:47:00,58.783,178.692,HZ
3902311,2026-01-10 13:50:36,6.59724,-96.09759,AO
7901098,2026-01-10 13:52:49,7.0833,-162.652,AO
4902915,2026-01-10 13:58:41,26.35828,-93.75209,AO
5907139,2026-01-10 14:06:34,-1.30316,87.76976,IN
6990608,2026-01-10 14:06:57,8.58333,86.85,IN
7902204,2026-01-10 14:07:07,-53.47228,-178.23055,AO
5906450,2026-01-10 14:07:57,-12.6414,-120.8,AO
2903892,2026-01-10 14:13:30,14.63333,84.65,IN
5907171,2026-01-10 14:13:55,12.83333,88.75,IN
4903777,2026-01-10 14:14:15,8.28333,64.38333,IN
7902243,2026-01-10 14:14:25,-2.53333,83.76667,IN
7902079,2026-01-10 14:14:39,-38.523,127.29,AO
4903869,2026-01-10 14:16:55,16.5,88.33333,IN
5906794,2026-01-10 14:28:16,-4.9389,-123.69,AO
5907193,2026-01-10 14:30:55,67.09182,-1.22456,IF
4902472,2026-01-10 14:36:00,47.09529,-136.88045,ME
6903547,2026-01-10 14:42:00,70.06763,-13.36946,IF
4902443,2026-01-10 14:42:00,46.4117,-134.3978,ME
2903834,2026-01-10 14:45:30,-32.75577,85.01128,AO
1902274,2026-01-10 14:49:48,-23.61146,-21.04584,AO
5905619,2026-01-10 14:59:59,-47.34753,151.30698,CS
5905317,2026-01-10 15:02:25,-22.981,-110.328,AO
3902295,2026-01-10 15:04:25,-18.78,-107.61089,AO
3902644,2026-01-10 15:06:14,-39.1933,156.9292,AO
1902266,2026-01-10 15:07:13,-38.34745,104.16308,AO
5905254,2026-01-10 15:12:46,-38.89473,-129.40063,AO
4903320,2026-01-10 15:18:08,20.6874,-158.0619,AO
4903048,2026-01-10 15:18:16,49.61271,-30.08213,AO
5905719,2026-01-10 15:23:04,-8.74538,170.22871,AO
2903402,2026-01-10 15:27:06,37.319,142.824,JA
4903619,2026-01-10 15:29:49,3.401,134.448,JA
5905745,2026-01-10 15:31:57,7.8067,-139.0474,AO
1902598,2026-01-10 15:39:00,-45.22552,68.93957,IF
7900681,2026-01-10 15:44:15,-74.9,-153.9,AO
3902333,2026-01-10 15:45:26,49.8961,-48.9557,AO
5905516,2026-01-10 15:47:01,-55.7045,154.2614,CS
5906463,2026-01-10 15:49:42,-13.889,-175.909,AO
4903673,2026-01-10 15:50:30,64.22639,-3.59054,IF
6903867,2026-01-10 15:54:30,42.48769,30.76553,IF
1902415,2026-01-10 15:56:08,0.18201,-6.58878,AO
7902047,2026-01-10 15:56:27,-29.447,-94.375,AO
4903674,2026-01-10 15:56:30,69.81683,-6.34153,IF
4903827,2026-01-10 15:56:32,16.88132,151.61618,AO
5907106,2026-01-10 15:58:41,-13.566,64.8217,AO
1902311,2026-01-10 16:02:22,23.37626,-73.08655,AO
6903866,2026-01-10 16:07:30,43.57533,31.76097,IF
5907204,2026-01-10 16:16:00,37.62049,3.7356,IF
5905883,2026-01-10 16:18:29,12.134,138.783,JA
4903609,2026-01-10 16:22:40,45.943,-168.22,JA
5905258,2026-01-10 16:23:23,-20.31621,-132.8362,AO
5905738,2026-01-10 16:23:39,12.11356,-155.77356,AO
2903863,2026-01-10 16:40:47,19.1284,-163.4197,AO
1902582,2026-01-10 16:44:20,36.06977,19.20101,IF
6903044,2026-01-10 16:46:30,5.46457,-43.26614,IF
4902332,2026-01-10 16:52:49,16.85553,-121.86638,AO
1902700,2026-01-10 16:53:05,-65.66868,-69.28027,AO
7902127,2026-01-10 16:53:34,-24.825,63.3471,AO
5905779,2026-01-10 16:53:51,-38.82989,94.63199,AO
5905479,2026-01-10 16:57:04,-43.58883,-136.27804,CS
7900939,2026-01-10 16:58:28,-62.43642,96.05515,CS
4903069,2026-01-10 17:02:18,37.60089,-71.65728,AO
6903826,2026-01-10 17:11:30,33.43599,15.65835,IF
5907038,2026-01-10 17:17:15,-45.08209,-101.3991,AO
5907184,2026-01-10 17:18:01,-65.84061,0.05814,IF
3902187,2026-01-10 17:18:17,-33.75092,-104.6348,AO
1902686,2026-01-10 17:20:00,-75.87968,-169.60116,IF
4903744,2026-01-10 17:20:56,-44.1404,22.9667,AO
4903555,2026-01-10 17:21:18,28.24525,-87.45005,AO
4902497,2026-01-10 17:22:00,59.12759,-20.65369,ME
4903210,2026-01-10 17:26:23,58.1168,178.8792,AO
6904144,2026-01-10 17:28:20,-36.10418,53.31192,IF
4903490,2026-01-10 17:30:49,50.4661,167.236,AO
5906713,2026-01-10 17:36:59,-4.48098,167.32861,AO
4902496,2026-01-10 17:38:00,48.38384,-12.38158,ME
6902929,2026-01-10 17:39:30,-3.97696,-35.76067,IF
6902951,2026-01-10 17:40:20,-11.17503,54.9194,IF
3902189,2026-01-10 17:43:56,-32.05676,-112.60308,AO
1902714,2026-01-10 17:44:00,0.45983,-16.45464,IF
1902103,2026-01-10 17:47:56,-51.0236,37.4072,BO
2902890,2026-01-10 17:48:06,20.86198,125.43163,HZ
6902990,2026-01-10 17:48:30,-20.83487,-7.36527,IF
5906311,2026-01-10 17:48:39,-45.0461,-154.2324,AO
6902942,2026-01-10 17:52:30,-59.02273,-91.03632,IF
7901042,2026-01-10 17:52:40,10.3294,-90.96305,IF
5906512,2026-01-10 17:58:57,30.2158,162.9811,AO
4902482,2026-01-10 18:00:00,49.32787,-141.24426,ME
6903020,2026-01-10 18:11:20,-5.12267,11.09968,IF
6903877,2026-01-10 18:17:00,0.24516,-38.58598,IF
5905678,2026-01-10 18:23:57,-47.42039,53.38534,AO
3902174,2026-01-10 18:25:34,-39.90182,-100.70789,AO
3902188,2026-01-10 18:32:25,-25.14077,-102.19462,AO
4902476,2026-01-10 18:33:00,8.2576,-86.53425,ME
5905687,2026-01-10 18:36:34,-18.31405,-137.70367,AO
4903590,2026-01-10 18:38:49,52.6532,-144.9808,AO
4903591,2026-01-10 18:41:22,45.6544,-149.9016,AO
5905771,2026-01-10 18:43:14,-21.86455,82.00938,AO
2903145,2026-01-10 18:48:47,6.73029,52.6073,AO
4902683,2026-01-10 18:51:00,51.80995,-131.32066,ME
3902331,2026-01-10 18:52:13,54.8276,-47.4562,AO
5905402,2026-01-10 18:54:27,-36.3624,119.2775,CS
3902658,2026-01-10 18:56:29,-10.8586,71.9579,AO
1902344,2026-01-10 18:57:10,21.325,129.619,JA
4903020,2026-01-10 18:59:18,29.25989,-164.14067,AO
6990715,2026-01-10 19:02:20,9.63333,68.53333,IN
1902418,2026-01-10 19:04:38,-9.86397,3.08983,AO
1901757,2026-01-10 19:04:52,-51.428,-148.5801,CS
3902520,2026-01-10 19:05:32,-40.65237,-118.08362,AO
3902296,2026-01-10 19:09:29,-19.81504,-112.34362,AO
5906925,2026-01-10 19:11:23,-19.60367,165.0871,AO
5905336,2026-01-10 19:12:45,-40.491,-151.112,AO
5905267,2026-01-10 19:20:13,-45.9689,-56.11884,AO
5904976,2026-01-10 19:21:43,26.3521,-152.9074,AO
1901839,2026-01-10 19:23:48,-17.64511,76.08237,AO
2903934,2026-01-10 19:26:30,-65.0602,98.93705,IF
5906783,2026-01-10 19:26:39,-14.47347,-125.9047,AO
1902509,2026-01-10 19:27:12,37.70541,-33.62415,AO
3902681,2026-01-10 19:30:00,63.58507,-37.23346,BO
2902901,2026-01-10 19:32:49,36.90131,151.91596,HZ
6903877,2026-01-10 19:33:00,0.24587,-38.58956,IF
2903914,2026-01-10 19:37:11,-25.39922,84.81016,AO
1902633,2026-01-10 19:40:36,-31.43516,170.74593,AO
6904075,2026-01-10 19:43:20,-44.15301,69.11868,IF
7902391,2026-01-10 19:43:20,-23.29778,-40.33782,IF
7900517,2026-01-10 19:45:00,-64.4243,72.81596,IF
1902850,2026-01-10 19:47:20,-22.94864,-39.00773,IF
7900518,2026-01-10 19:48:20,3.87353,-43.64695,IF
2903769,2026-01-10 19:48:30,-54.14002,175.39822,IF
4903268,2026-01-10 19:48:59,-18.3869,-11.74301,AO
3902238,2026-01-10 19:49:13,-42.79234,-19.14279,AO
6904070,2026-01-10 19:53:20,-46.94403,112.01069,IF
3902496,2026-01-10 19:58:48,-11.8588,-9.4176,BO
4902548,2026-01-10 19:59:00,22.4159,-170.51204,ME
5907040,2026-01-10 20:00:03,-49.4761,-92.22805,AO
1902314,2026-01-10 20:02:24,22.94993,-54.11179,AO
1902399,2026-01-10 20:04:05,-7.5391,-18.49422,AO
5904815,2026-01-10 20:13:19,-22.621,83.044,AO
4902950,2026-01-10 20:14:31,-4.7462,50.5608,AO
4903354,2026-01-10 20:16:13,26.60774,-79.41923,AO
1902505,2026-01-10 20:22:43,-46.26426,22.32617,AO
5905662,2026-01-10 20:25:14,-13.169,-139.723,AO
5906395,2026-01-10 20:29:53,-38.4558,130.53345,AO
3902681,2026-01-10 20:31:00,63.58507,-37.23346,BO
5906622,2026-01-10 20:31:21,-7.2376,95.5465,CS
3902143,2026-01-10 20:33:55,-13.66248,-93.87561,AO
5905560,2026-01-10 20:34:20,-34.81241,80.28261,CS
1902652,2026-01-10 20:36:45,11.7743,-114.7049,AO
2903461,2026-01-10 20:37:07,-3.5487,-118.5577,AO
5907096,2026-01-10 20:38:00,-74.1525,-42.01216,IF
2903897,2026-01-10 20:40:53,-47.1522,-2.2514,BO
6901985,2026-01-10 20:45:30,-45.46824,-29.10416,IF
1902658,2026-01-10 20:46:20,28.29615,173.09404,IF
6901986,2026-01-10 20:47:30,-14.5865,-36.33014,IF
4902681,2026-01-10 20:51:00,48.82498,-145.05759,ME
6990512,2026-01-10 20:51:40,14.40473,-26.76998,IF
5906395,2026-01-10 20:52:58,-38.4558,130.53345,AO
3902617,2026-01-10 20:53:53,35.31083,-15.30377,AO
5907097,2026-01-10 20:55:00,-75.18583,-30.03985,IF
5906920,2026-01-10 20:56:10,-28.50161,162.20511,AO
6903829,2026-01-10 20:57:20,-58.17543,-140.41434,IF
3901829,2026-01-10 20:57:41,-48.9638,109.13018,AO
1902523,2026-01-10 20:59:55,-55.72551,110.01511,AO
6903004,2026-01-10 21:00:30,-12.85854,-78.26282,IF
2902915,2026-01-10 21:15:58,17.13913,136.77377,HZ
4903752,2026-01-10 21:18:16,-55.25,-114.601,AO
7902053,2026-01-10 21:22:18,-40.685,-112.693,AO
3901969,2026-01-10 21:22:30,-32.11666,7.44343,BO
2903910,2026-01-10 21:23:46,-32.25532,83.10426,AO
7902148,2026-01-10 21:24:15,-40.3387,138.1723,AO
3902206,2026-01-10 21:28:02,-5.0056,-17.52586,AO
1901749,2026-01-10 21:29:08,-36.44208,43.97372,CS
5906801,2026-01-10 21:34:47,28.8944,-166.0723,AO
5906910,2026-01-10 21:41:58,-47.83671,-131.21134,AO
1902097,2026-01-10 21:47:20,-38.1295,-34.4683,BO
4902642,2026-01-10 21:50:00,46.8802,-132.06709,ME
4903249,2026-01-10 21:59:08,24.2234,-86.51291,AO
7900577,2026-01-10 21:59:20,-55.90045,77.07175,IF
4903797,2026-01-10 22:03:00,61.67322,20.00131,IF
5907086,2026-01-10 22:04:00,5.93238,85.85075,IF
5906621,2026-01-10 22:09:13,-14.0758,110.1504,CS
5905594,2026-01-10 22:11:20,-55.6718,113.04576,CS
5906744,2026-01-10 22:11:48,-40.81409,-162.50941,AO
4903353,2026-01-10 22:13:18,28.01444,-89.48378,AO
3902522,2026-01-10 22:14:22,-41.06706,-118.59619,AO
6901988,2026-01-10 22:19:30,-45.35748,20.1929,IF
5906989,2026-01-10 22:22:20,-60.96509,19.55562,IF
1902339,2026-01-10 22:28:17,-58.56,123.098,JA
7900980,2026-01-10 22:29:41,-54.48631,19.95478,IF
5905494,2026-01-10 22:33:32,-12.7929,-171.2273,CS
5906744,2026-01-10 22:35:21,-40.81402,-162.51068,AO
4903849,2026-01-10 22:36:53,51.2523,-152.6015,AO
5905475,2026-01-10 22:41:47,-29.5188,103.0803,CS
5906518,2026-01-10 22:43:59,33.1665,141.4778,AO
1902409,2026-01-10 22:46:59,-19.09281,6.95887,AO
5904802,2026-01-10 22:53:20,-54.213,-102.935,AO
5906551,2026-01-10 22:55:34,-40.312,-145.973,AO
5907024,2026-01-10 23:05:56,-50.77754,-148.37304,AO
1902267,2026-01-10 23:12:53,-32.43222,51.39412,AO
5906490,2026-01-10 23:17:21,-29.721,-18.849,AO
3902235,2026-01-10 23:18:06,-6.35659,-29.0944,AO
7902239,2026-01-10 23:23:10,31.00842,-77.02173,AO
5906595,2026-01-10 23:25:26,40.759,-173.492,JA
5905501,2026-01-10 23:29:00,-52.02454,156.17154,CS
1902267,2026-01-10 23:32:28,-32.43197,51.3927,AO
5906467,2026-01-10 23:37:29,-15.345,-148.801,AO
2903845,2026-01-10 23:39:56,-27.9438,85.17537,AO
2903755,2026-01-10 23:40:02,34.149,144.177,JA
7902334,2026-01-10 23:50:54,41.51397,18.15,IF
2902917,2026-01-10 23:50:55,17.01976,127.3239,HZ
6990663,2026-01-10 23:53:00,42.9554,30.89887,IF
4903594,2026-01-10 23:54:57,29.058,-175.034,AO
3902323,2026-01-10 23:57:45,-52.10784,-19.66541,AO
6904215,2026-01-10 23:59:20,-0.9809,-4.33667,IF
5905295,2026-01-11 00:01:29,-2.3442,-111.0518,AO
5906527,2026-01-11 00:01:50,-39.521,44.238,AO
